Hm0 deep,Tp deep,Tm deep,"Tm-1,0 deep",h deep,m,b,h,Hm0 toe,Tp toe,Tm toe,"Tm-1,0 toe",ht,Bt,gf,cotad,cotau,cotaexcl,cotaincl,Rc,B,hb,tanaB,Bh,Ac,Gc,q,,,
m,s,s,s,m,,°,m,m,s,s,s,m,m,,,,,,m,m,m,,m,m,m,m3/s/m,,,
0.115,2.000,1.667,1.818,0.631,73,0,0.183,0.115,2.000,1.667,1.818,0.183,0.000,0.70,0.00,0.00,0.00,0.00,0.161,0.000,0.000,0.00,0.000,0.161,0.000,3.602E-04,,,
,,,,0.632,73,0,0.184,0.124,2.000,1.667,1.818,0.184,0.000,0.70,0.00,0.00,0.00,0.00,0.160,0.000,0.000,0.00,0.000,0.160,0.000,1.664E-04,,,
,,,,0.632,73,0,0.184,0.131,2.000,1.667,1.818,0.184,0.000,0.70,0.00,0.00,0.00,0.00,0.161,0.000,0.000,0.00,0.000,0.161,0.000,3.226E-04,,,
0.094,2.250,1.875,2.045,0.632,77,0,0.184,0.094,2.250,1.875,2.045,0.184,0.000,0.70,0.00,0.00,0.00,0.00,0.161,0.000,0.000,0.00,0.000,0.161,0.000,5.553E-05,,,
0.116,2.250,1.875,2.045,0.632,77,0,0.184,0.116,2.250,1.875,2.045,0.184,0.000,0.70,0.00,0.00,0.00,0.00,0.161,0.000,0.000,0.00,0.000,0.161,0.000,2.986E-04,,,
,,,,0.630,77,0,0.182,0.136,2.250,1.875,2.045,0.182,0.000,0.70,0.00,0.00,0.00,0.00,0.162,0.000,0.000,0.00,0.000,0.162,0.000,4.588E-04,,,
,,,,0.630,77,0,0.182,0.141,2.250,1.875,2.045,0.182,0.000,0.70,0.00,0.00,0.00,0.00,0.162,0.000,0.000,0.00,0.000,0.162,0.000,4.316E-04,,,
0.094,2.500,2.083,2.273,0.632,81,0,0.183,0.094,2.500,2.083,2.273,0.183,0.000,0.70,0.00,0.00,0.00,0.00,0.161,0.000,0.000,0.00,0.000,0.161,0.000,1.150E-04,,,
0.119,2.500,2.083,2.273,0.632,81,0,0.184,0.119,2.500,2.083,2.273,0.184,0.000,0.70,0.00,0.00,0.00,0.00,0.160,0.000,0.000,0.00,0.000,0.160,0.000,3.242E-04,,,
,,,,0.629,81,0,0.181,0.136,2.500,2.083,2.273,0.181,0.000,0.70,0.00,0.00,0.00,0.00,0.163,0.000,0.000,0.00,0.000,0.163,0.000,4.187E-04,,,
,,,,0.630,81,0,0.182,0.140,2.500,2.083,2.273,0.182,0.000,0.70,0.00,0.00,0.00,0.00,0.162,0.000,0.000,0.00,0.000,0.162,0.000,5.136E-04,,,
,,,,0.630,81,0,0.182,0.132,2.500,2.083,2.273,0.182,0.000,0.70,0.00,0.00,0.00,0.00,0.162,0.000,0.000,0.00,0.000,0.162,0.000,3.603E-04,,,
,,,,0.630,77,0,0.182,0.125,2.250,1.875,2.045,0.182,0.000,0.70,0.00,0.00,0.00,0.00,0.162,0.000,0.000,0.00,0.000,0.162,0.000,3.466E-04,,,
,,,,0.632,73,0,0.184,0.123,2.000,1.667,1.818,0.184,0.000,0.70,0.00,0.00,0.00,0.00,0.161,0.000,0.000,0.00,0.000,0.161,0.000,2.138E-04,,,
,,,,0.632,73,0,0.184,0.134,2.000,1.667,1.818,0.184,0.000,0.70,0.00,0.00,0.00,0.00,0.160,0.000,0.000,0.00,0.000,0.160,0.000,3.717E-04,,,
,,,,0.630,77,0,0.182,0.146,2.250,1.875,2.045,0.182,0.000,0.70,0.00,0.00,0.00,0.00,0.162,0.000,0.000,0.00,0.000,0.162,0.000,4.986E-04,,,
,,,,0.632,86,0,0.184,0.117,3.000,2.500,2.727,0.184,0.000,0.70,0.00,0.00,0.00,0.00,0.161,0.000,0.000,0.00,0.000,0.161,0.000,4.251E-04,,,
,,,,0.632,86,0,0.184,0.125,3.000,2.500,2.727,0.184,0.000,0.70,0.00,0.00,0.00,0.00,0.161,0.000,0.000,0.00,0.000,0.161,0.000,4.568E-04,,,
0.092,1.750,1.458,1.591,0.643,67,0,0.194,0.092,1.750,1.458,1.591,0.194,0.000,0.70,0.00,0.00,0.00,0.00,0.150,0.000,0.000,0.00,0.000,0.150,0.000,4.848E-05,,,
0.118,1.750,1.458,1.591,0.644,67,0,0.196,0.118,1.750,1.458,1.591,0.196,0.000,0.70,0.00,0.00,0.00,0.00,0.149,0.000,0.000,0.00,0.000,0.149,0.000,1.455E-04,,,
,,,,0.644,67,0,0.196,0.128,1.750,1.458,1.591,0.196,0.000,0.70,0.00,0.00,0.00,0.00,0.149,0.000,0.000,0.00,0.000,0.149,0.000,3.675E-04,,,
,,,,0.650,67,0,0.202,0.143,1.750,1.458,1.591,0.202,0.000,0.70,0.00,0.00,0.00,0.00,0.143,0.000,0.000,0.00,0.000,0.143,0.000,7.256E-04,,,
0.090,2.000,1.667,1.818,0.646,73,0,0.198,0.090,2.000,1.667,1.818,0.198,0.000,0.70,0.00,0.00,0.00,0.00,0.146,0.000,0.000,0.00,0.000,0.146,0.000,1.425E-04,,,
0.119,2.000,1.667,1.818,0.648,73,0,0.199,0.119,2.000,1.667,1.818,0.199,0.000,0.70,0.00,0.00,0.00,0.00,0.145,0.000,0.000,0.00,0.000,0.145,0.000,4.523E-04,,,
,,,,0.655,73,0,0.207,0.150,2.000,1.667,1.818,0.207,0.000,0.75,0.00,0.00,0.00,0.00,0.137,0.000,0.000,0.00,0.000,0.137,0.000,1.692E-03,,,
,,,,0.653,73,0,0.205,0.144,2.000,1.667,1.818,0.205,0.000,0.72,0.00,0.00,0.00,0.00,0.139,0.000,0.000,0.00,0.000,0.139,0.000,9.316E-04,,,
0.097,2.250,1.875,2.045,0.644,77,0,0.196,0.097,2.250,1.875,2.045,0.196,0.000,0.70,0.00,0.00,0.00,0.00,0.148,0.000,0.000,0.00,0.000,0.148,0.000,3.122E-04,,,
0.123,2.250,1.875,2.045,0.652,77,0,0.203,0.123,2.250,1.875,2.045,0.203,0.000,0.70,0.00,0.00,0.00,0.00,0.141,0.000,0.000,0.00,0.000,0.141,0.000,1.111E-03,,,
,,,,0.655,77,0,0.207,0.146,2.250,1.875,2.045,0.207,0.000,0.74,0.00,0.00,0.00,0.00,0.138,0.000,0.000,0.00,0.000,0.138,0.000,1.532E-03,,,
,,,,0.655,77,0,0.207,0.151,2.250,1.875,2.045,0.207,0.000,0.75,0.00,0.00,0.00,0.00,0.138,0.000,0.000,0.00,0.000,0.138,0.000,1.706E-03,,,
0.095,2.500,2.083,2.273,0.655,81,0,0.207,0.095,2.500,2.083,2.273,0.207,0.000,0.70,0.00,0.00,0.00,0.00,0.137,0.000,0.000,0.00,0.000,0.137,0.000,2.424E-04,,,
0.125,2.500,2.083,2.273,0.653,81,0,0.205,0.125,2.500,2.083,2.273,0.205,0.000,0.70,0.00,0.00,0.00,0.00,0.140,0.000,0.000,0.00,0.000,0.140,0.000,8.843E-04,,,
,,,,0.650,81,0,0.201,0.141,2.500,2.083,2.273,0.201,0.000,0.70,0.00,0.00,0.00,0.00,0.143,0.000,0.000,0.00,0.000,0.143,0.000,1.061E-03,,,
,,,,0.647,81,0,0.199,0.156,2.500,2.083,2.273,0.199,0.000,0.74,0.00,0.00,0.00,0.00,0.146,0.000,0.000,0.00,0.000,0.146,0.000,8.649E-04,,,
,,,,0.643,86,0,0.194,0.133,3.000,2.500,2.727,0.194,0.000,0.70,0.00,0.00,0.00,0.00,0.150,0.000,0.000,0.00,0.000,0.150,0.000,5.234E-04,,,
,,,,0.651,86,0,0.203,0.133,3.000,2.500,2.727,0.203,0.000,0.70,0.00,0.00,0.00,0.00,0.141,0.000,0.000,0.00,0.000,0.141,0.000,1.195E-03,,,
0.073,1.750,1.458,1.591,0.651,67,0,0.203,0.073,1.750,1.458,1.591,0.203,0.000,0.70,0.00,0.00,0.00,0.00,0.141,0.000,0.000,0.00,0.000,0.141,0.000,1.044E-05,,,
0.051,2.000,1.667,1.818,0.647,73,0,0.199,0.051,2.000,1.667,1.818,0.199,0.000,0.70,0.00,0.00,0.00,0.00,0.146,0.000,0.000,0.00,0.000,0.146,0.000,3.480E-06,,,
0.130,2.000,1.667,1.818,0.646,73,0,0.198,0.130,2.000,1.667,1.818,0.198,0.000,0.70,0.00,0.00,0.00,0.00,0.146,0.000,0.000,0.00,0.000,0.146,0.000,7.770E-04,,,
0.054,2.250,1.875,2.045,0.648,77,0,0.200,0.054,2.250,1.875,2.045,0.200,0.000,0.70,0.00,0.00,0.00,0.00,0.144,0.000,0.000,0.00,0.000,0.144,0.000,4.884E-05,,,
,2.250,1.875,2.045,0.648,77,0,0.200,,2.250,1.875,2.045,0.200,0.000,,0.00,0.00,0.00,0.00,0.144,0.000,0.000,0.00,0.000,0.144,0.000,1.090E-03,,,
0.051,2.500,2.083,2.273,0.648,81,0,0.200,0.051,2.500,2.083,2.273,0.200,0.000,0.70,0.00,0.00,0.00,0.00,0.144,0.000,0.000,0.00,0.000,0.144,0.000,3.122E-05,,,
,,,,0.646,81,0,0.198,0.145,2.500,2.083,2.273,0.198,0.000,0.70,0.00,0.00,0.00,0.00,0.147,0.000,0.000,0.00,0.000,0.147,0.000,1.122E-03,,,
0.048,3.000,2.500,2.727,0.648,86,0,0.200,0.048,3.000,2.500,2.727,0.200,0.000,0.70,0.00,0.00,0.00,0.00,0.145,0.000,0.000,0.00,0.000,0.145,0.000,0.000E+00,,,
,,,,0.643,77,0,0.195,0.153,2.250,1.875,2.045,0.195,0.000,0.71,0.00,0.00,0.00,0.00,0.150,0.000,0.000,0.00,0.000,0.150,0.000,1.276E-03,,,
0.085,1.750,1.458,1.591,0.662,67,0,0.214,0.085,1.750,1.458,1.591,0.214,0.000,0.70,0.00,0.00,0.00,0.00,0.131,0.000,0.000,0.00,0.000,0.131,0.000,9.673E-05,,,
,,,,0.657,67,0,0.209,0.154,1.750,1.458,1.591,0.209,0.000,0.77,0.00,0.00,0.00,0.00,0.135,0.000,0.000,0.00,0.000,0.135,0.000,5.463E-04,,,
,,,,0.660,73,0,0.212,0.144,2.000,1.667,1.818,0.212,0.000,0.75,0.00,0.00,0.00,0.00,0.132,0.000,0.000,0.00,0.000,0.132,0.000,1.140E-03,,,
,,,,0.657,73,0,0.209,0.163,2.000,1.667,1.818,0.209,0.000,0.80,0.00,0.00,0.00,0.00,0.135,0.000,0.000,0.00,0.000,0.135,0.000,1.461E-03,,,
,,,,0.668,67,0,0.220,0.168,1.750,1.458,1.591,0.220,0.000,0.85,0.00,0.00,0.00,0.00,0.125,0.000,0.000,0.00,0.000,0.125,0.000,3.450E-03,,,
0.076,2.000,1.667,1.818,0.661,73,0,0.212,0.076,2.000,1.667,1.818,0.212,0.000,0.70,0.00,0.00,0.00,0.00,0.132,0.000,0.000,0.00,0.000,0.132,0.000,2.394E-04,,,
0.087,2.250,1.875,2.045,0.662,77,0,0.214,0.087,2.250,1.875,2.045,0.214,0.000,0.70,0.00,0.00,0.00,0.00,0.131,0.000,0.000,0.00,0.000,0.131,0.000,2.014E-04,,,
,,,,0.657,77,0,0.209,0.149,2.250,1.875,2.045,0.209,0.000,0.76,0.00,0.00,0.00,0.00,0.135,0.000,0.000,0.00,0.000,0.135,0.000,1.336E-03,,,
,,,,0.653,77,0,0.205,0.172,2.250,1.875,2.045,0.205,0.000,0.82,0.00,0.00,0.00,0.00,0.139,0.000,0.000,0.00,0.000,0.139,0.000,1.651E-03,,,
0.081,2.500,2.083,2.273,0.656,81,0,0.208,0.081,2.500,2.083,2.273,0.208,0.000,0.70,0.00,0.00,0.00,0.00,0.137,0.000,0.000,0.00,0.000,0.137,0.000,9.408E-05,,,
,,,,0.652,81,0,0.204,0.150,2.500,2.083,2.273,0.204,0.000,0.74,0.00,0.00,0.00,0.00,0.140,0.000,0.000,0.00,0.000,0.140,0.000,1.079E-03,,,
,,,,0.656,81,0,0.208,0.164,2.500,2.083,2.273,0.208,0.000,0.80,0.00,0.00,0.00,0.00,0.137,0.000,0.000,0.00,0.000,0.137,0.000,1.580E-03,,,
,,,,0.656,86,0,0.208,0.133,3.000,2.500,2.727,0.208,0.000,0.70,0.00,0.00,0.00,0.00,0.137,0.000,0.000,0.00,0.000,0.137,0.000,7.475E-04,,,
,,,,0.655,86,0,0.207,0.149,3.000,2.500,2.727,0.207,0.000,0.75,0.00,0.00,0.00,0.00,0.137,0.000,0.000,0.00,0.000,0.137,0.000,1.290E-03,,,
0.075,1.250,1.042,1.136,0.658,51,0,0.210,0.075,1.250,1.042,1.136,0.210,0.000,0.70,0.00,0.00,0.00,0.00,0.134,0.000,0.000,0.00,0.000,0.134,0.000,1.737E-05,,,
0.131,1.250,1.042,1.136,0.671,51,0,0.223,0.131,1.250,1.042,1.136,0.223,0.000,0.75,0.00,0.00,0.00,0.00,0.121,0.000,0.000,0.00,0.000,0.121,0.000,5.806E-04,,,
,,,,0.665,67,0,0.217,0.160,1.750,1.458,1.591,0.217,0.000,0.82,0.00,0.00,0.00,0.00,0.128,0.000,0.000,0.00,0.000,0.128,0.000,1.223E-03,,,
0.072,2.000,1.667,1.818,0.619,100,0,0.228,0.072,2.000,1.667,1.818,0.228,0.000,0.35,3.00,3.00,3.00,3.00,0.174,0.000,0.000,0.00,0.000,0.105,0.158,6.721E-05,,,
,,,,0.617,100,0,0.227,0.143,2.000,1.667,1.818,0.227,0.000,0.35,3.00,3.00,3.00,3.00,0.175,0.000,0.000,0.00,0.000,0.107,0.158,9.029E-05,,,
,,,,0.616,100,0,0.225,0.149,2.000,1.667,1.818,0.225,0.000,0.35,3.00,3.00,3.00,3.00,0.176,0.000,0.000,0.00,0.000,0.108,0.158,1.557E-04,,,
0.122,1.750,1.458,1.591,0.616,100,0,0.225,0.122,1.750,1.458,1.591,0.225,0.000,0.35,3.00,3.00,3.00,3.00,0.176,0.000,0.000,0.00,0.000,0.108,0.158,0.000E+00,,,
,,,,0.614,100,0,0.224,0.144,1.750,1.458,1.591,0.224,0.000,0.35,3.00,3.00,3.00,3.00,0.178,0.000,0.000,0.00,0.000,0.110,0.158,3.646E-05,,,
,,,,0.615,100,0,0.224,0.140,1.750,1.458,1.591,0.224,0.000,0.35,3.00,3.00,3.00,3.00,0.178,0.000,0.000,0.00,0.000,0.109,0.158,8.080E-05,,,
0.114,2.250,1.875,2.045,0.613,100,0,0.223,0.114,2.250,1.875,2.045,0.223,0.000,0.35,3.00,3.00,3.00,3.00,0.179,0.000,0.000,0.00,0.000,0.111,0.158,5.483E-05,,,
,,,,0.613,100,0,0.222,0.133,2.250,1.875,2.045,0.222,0.000,0.35,3.00,3.00,3.00,3.00,0.180,0.000,0.000,0.00,0.000,0.111,0.158,1.213E-04,,,
,,,,0.614,100,0,0.224,0.155,2.250,1.875,2.045,0.224,0.000,0.35,3.00,3.00,3.00,3.00,0.178,0.000,0.000,0.00,0.000,0.109,0.158,1.676E-04,,,
0.114,2.500,2.083,2.273,0.616,100,0,0.225,0.114,2.500,2.083,2.273,0.225,0.000,0.35,3.00,3.00,3.00,3.00,0.176,0.000,0.000,0.00,0.000,0.108,0.158,3.470E-05,,,
0.124,2.500,2.083,2.273,0.615,100,0,0.225,0.124,2.500,2.083,2.273,0.225,0.000,0.35,3.00,3.00,3.00,3.00,0.177,0.000,0.000,0.00,0.000,0.109,0.158,1.042E-04,,,
,,,,0.614,100,0,0.224,0.139,2.500,2.083,2.273,0.224,0.000,0.35,3.00,3.00,3.00,3.00,0.178,0.000,0.000,0.00,0.000,0.110,0.158,2.085E-04,,,
0.110,1.250,1.042,1.136,0.616,100,0,0.225,0.110,1.250,1.042,1.136,0.225,0.000,0.35,3.00,3.00,3.00,3.00,0.176,0.000,0.000,0.00,0.000,0.108,0.158,5.795E-06,,,
0.090,3.000,2.500,2.727,0.614,100,0,0.224,0.090,3.000,2.500,2.727,0.224,0.000,0.35,3.00,3.00,3.00,3.00,0.178,0.000,0.000,0.00,0.000,0.109,0.158,2.898E-05,,,
0.110,3.000,2.500,2.727,0.614,100,0,0.224,0.110,3.000,2.500,2.727,0.224,0.000,0.35,3.00,3.00,3.00,3.00,0.178,0.000,0.000,0.00,0.000,0.109,0.158,1.256E-04,,,
0.124,3.000,2.500,2.727,0.616,100,0,0.225,0.124,3.000,2.500,2.727,0.225,0.000,0.35,3.00,3.00,3.00,3.00,0.176,0.000,0.000,0.00,0.000,0.108,0.158,3.250E-04,,,
,,,,0.616,100,0,0.225,0.139,2.000,1.667,1.818,0.225,0.000,0.35,3.00,3.00,3.00,3.00,0.177,0.000,0.000,0.00,0.000,0.108,0.158,4.607E-05,,,
0.117,1.750,1.458,1.591,0.617,100,0,0.227,0.117,1.750,1.458,1.591,0.227,0.000,0.35,3.00,3.00,3.00,3.00,0.175,0.000,0.000,0.00,0.000,0.107,0.158,7.694E-06,,,
,,,,0.617,100,0,0.227,0.137,1.750,1.458,1.591,0.227,0.000,0.35,3.00,3.00,3.00,3.00,0.175,0.000,0.000,0.00,0.000,0.107,0.158,4.425E-05,,,
0.118,2.000,1.667,1.818,0.618,100,0,0.227,0.118,2.000,1.667,1.818,0.227,0.000,0.35,3.00,3.00,3.00,3.00,0.175,0.000,0.000,0.00,0.000,0.106,0.158,1.924E-05,,,
,,,,0.617,100,0,0.227,0.144,2.000,1.667,1.818,0.227,0.000,0.35,3.00,3.00,3.00,3.00,0.175,0.000,0.000,0.00,0.000,0.107,0.158,1.367E-04,,,
0.116,2.250,1.875,2.045,0.619,100,0,0.228,0.116,2.250,1.875,2.045,0.228,0.000,0.35,3.00,3.00,3.00,3.00,0.174,0.000,0.000,0.00,0.000,0.105,0.158,5.392E-05,,,
,,,,0.616,100,0,0.225,0.156,2.250,1.875,2.045,0.225,0.000,0.35,3.00,3.00,3.00,3.00,0.176,0.000,0.000,0.00,0.000,0.108,0.158,1.522E-04,,,
0.105,1.750,1.458,1.591,0.632,100,0,0.241,0.105,1.750,1.458,1.591,0.241,0.000,0.35,3.00,3.00,3.00,3.00,0.160,0.000,0.000,0.00,0.000,0.092,0.158,3.855E-05,,,
,,,,0.633,100,0,0.242,0.135,1.750,1.458,1.591,0.242,0.000,0.35,3.00,3.00,3.00,3.00,0.160,0.000,0.000,0.00,0.000,0.091,0.158,1.427E-04,,,
0.106,2.000,1.667,1.818,0.632,100,0,0.241,0.106,2.000,1.667,1.818,0.241,0.000,0.35,3.00,3.00,3.00,3.00,0.161,0.000,0.000,0.00,0.000,0.092,0.158,7.140E-05,,,
,,,,0.630,100,0,0.240,0.136,2.000,1.667,1.818,0.240,0.000,0.35,3.00,3.00,3.00,3.00,0.162,0.000,0.000,0.00,0.000,0.094,0.158,2.723E-04,,,
0.111,2.250,1.875,2.045,0.632,100,0,0.241,0.111,2.250,1.875,2.045,0.241,0.000,0.35,3.00,3.00,3.00,3.00,0.161,0.000,0.000,0.00,0.000,0.092,0.158,1.818E-04,,,
,,,,0.630,100,0,0.240,0.150,2.250,1.875,2.045,0.240,0.000,0.35,3.00,3.00,3.00,3.00,0.162,0.000,0.000,0.00,0.000,0.093,0.158,4.493E-04,,,
0.115,2.500,2.083,2.273,0.632,100,0,0.241,0.115,2.500,2.083,2.273,0.241,0.000,0.35,3.00,3.00,3.00,3.00,0.161,0.000,0.000,0.00,0.000,0.092,0.158,1.506E-04,,,
,,,,0.630,100,0,0.239,0.142,2.500,2.083,2.273,0.239,0.000,0.35,3.00,3.00,3.00,3.00,0.163,0.000,0.000,0.00,0.000,0.094,0.158,4.158E-04,,,
0.115,1.750,1.458,1.591,0.645,100,0,0.254,0.115,1.750,1.458,1.591,0.254,0.000,0.35,3.00,3.00,3.00,3.00,0.148,0.000,0.000,0.00,0.000,0.079,0.158,8.077E-05,,,
,,,,0.644,100,0,0.254,0.145,1.750,1.458,1.591,0.254,0.000,0.35,3.00,3.00,3.00,3.00,0.148,0.000,0.000,0.00,0.000,0.080,0.158,3.119E-04,,,
0.109,2.000,1.667,1.818,0.646,100,0,0.256,0.109,2.000,1.667,1.818,0.256,0.000,0.35,3.00,3.00,3.00,3.00,0.146,0.000,0.000,0.00,0.000,0.078,0.158,1.465E-04,,,
,,,,0.646,100,0,0.255,0.163,2.000,1.667,1.818,0.255,0.000,0.35,3.00,3.00,3.00,3.00,0.147,0.000,0.000,0.00,0.000,0.078,0.158,5.309E-04,,,
0.122,2.250,1.875,2.045,0.645,100,0,0.254,0.122,2.250,1.875,2.045,0.254,0.000,0.35,3.00,3.00,3.00,3.00,0.148,0.000,0.000,0.00,0.000,0.079,0.158,2.553E-04,,,
,,,,0.645,100,0,0.255,0.161,2.250,1.875,2.045,0.255,0.000,0.35,3.00,3.00,3.00,3.00,0.147,0.000,0.000,0.00,0.000,0.079,0.158,5.640E-04,,,
0.122,2.500,2.083,2.273,0.646,100,0,0.256,0.122,2.500,2.083,2.273,0.256,0.000,0.35,3.00,3.00,3.00,3.00,0.146,0.000,0.000,0.00,0.000,0.078,0.158,2.702E-04,,,
,,,,0.647,100,0,0.256,0.154,2.500,2.083,2.273,0.256,0.000,0.35,3.00,3.00,3.00,3.00,0.146,0.000,0.000,0.00,0.000,0.077,0.158,8.844E-04,,,
0.124,1.750,1.458,1.591,0.661,100,0,0.270,0.124,1.750,1.458,1.591,0.270,0.000,0.35,3.00,3.00,3.00,3.00,0.132,0.000,0.000,0.00,0.000,0.063,0.158,1.921E-04,,,
0.146,1.750,1.458,1.591,0.658,100,0,0.267,0.146,1.750,1.458,1.591,0.267,0.000,0.35,3.00,3.00,3.00,3.00,0.135,0.000,0.000,0.00,0.000,0.066,0.158,3.323E-04,,,
0.154,1.750,1.458,1.591,0.652,100,0,0.262,0.154,1.750,1.458,1.591,0.262,0.000,0.35,3.00,3.00,3.00,3.00,0.140,0.000,0.000,0.00,0.000,0.072,0.158,4.937E-04,,,
0.096,2.000,1.667,1.818,0.661,100,0,0.270,0.096,2.000,1.667,1.818,0.270,0.000,0.35,3.00,3.00,3.00,3.00,0.132,0.000,0.000,0.00,0.000,0.063,0.158,2.813E-04,,,
0.145,2.000,1.667,1.818,0.661,100,0,0.270,0.145,2.000,1.667,1.818,0.270,0.000,0.35,3.00,3.00,3.00,3.00,0.132,0.000,0.000,0.00,0.000,0.063,0.158,6.023E-04,,,
0.158,2.000,1.667,1.818,0.652,100,0,0.261,0.158,2.000,1.667,1.818,0.261,0.000,0.35,3.00,3.00,3.00,3.00,0.141,0.000,0.000,0.00,0.000,0.072,0.158,5.172E-04,,,
0.131,2.250,1.875,2.045,0.651,100,0,0.261,0.131,2.250,1.875,2.045,0.261,0.000,0.35,3.00,3.00,3.00,3.00,0.141,0.000,0.000,0.00,0.000,0.073,0.158,4.062E-04,,,
0.149,2.250,1.875,2.045,0.653,100,0,0.263,0.149,2.250,1.875,2.045,0.263,0.000,0.35,3.00,3.00,3.00,3.00,0.139,0.000,0.000,0.00,0.000,0.071,0.158,6.788E-04,,,
,,,,0.653,100,0,0.262,0.175,2.250,1.875,2.045,0.262,0.000,0.35,3.00,3.00,3.00,3.00,0.140,0.000,0.000,0.00,0.000,0.071,0.158,1.388E-03,,,
0.120,2.500,2.083,2.273,,100,0,,0.120,2.500,2.083,2.273,,0.000,0.35,3.00,3.00,3.00,3.00,,0.000,0.000,0.00,0.000,0.000,0.158,.,,,
0.148,2.500,2.083,2.273,0.655,100,0,0.264,0.148,2.500,2.083,2.273,0.264,0.000,0.35,3.00,3.00,3.00,3.00,0.138,0.000,0.000,0.00,0.000,0.069,0.158,8.717E-04,,,
,,,,0.651,100,0,0.261,0.173,2.500,2.083,2.273,0.261,0.000,0.35,3.00,3.00,3.00,3.00,0.141,0.000,0.000,0.00,0.000,0.073,0.158,1.283E-03,,,
0.102,3.000,2.500,2.727,0.660,100,0,0.270,0.102,3.000,2.500,2.727,0.270,0.000,0.35,3.00,3.00,3.00,3.00,0.132,0.000,0.000,0.00,0.000,0.064,0.158,5.137E-04,,,
0.131,3.000,2.500,2.727,0.662,100,0,0.272,0.131,3.000,2.500,2.727,0.272,0.000,0.35,3.00,3.00,3.00,3.00,0.130,0.000,0.000,0.00,0.000,0.062,0.158,9.713E-04,,,
0.147,3.000,2.500,2.727,0.662,100,0,0.271,0.147,3.000,2.500,2.727,0.271,0.000,0.35,3.00,3.00,3.00,3.00,0.131,0.000,0.000,0.00,0.000,0.062,0.158,8.492E-04,,,
0.133,1.250,1.042,1.136,0.658,100,0,0.267,0.133,1.250,1.042,1.136,0.267,0.000,0.35,3.00,3.00,3.00,3.00,0.135,0.000,0.000,0.00,0.000,0.066,0.158,3.655E-05,,,
0.124,2.500,2.083,2.273,0.653,100,0,0.263,0.124,2.500,2.083,2.273,0.263,0.000,0.35,3.00,3.00,3.00,3.00,0.139,0.000,0.000,0.00,0.000,0.071,0.158,1.135E-04,,,
0.106,2.000,1.667,1.818,0.655,100,0,0.264,0.106,2.000,1.667,1.818,0.197,0.124,0.35,3.00,3.00,3.00,3.00,0.138,0.000,0.000,0.00,0.000,0.100,0.000,1.234E-04,,,
0.126,2.000,1.667,1.818,0.654,100,0,0.263,0.126,2.000,1.667,1.818,0.197,0.124,0.35,3.00,3.00,3.00,3.00,0.139,0.000,0.000,0.00,0.000,0.101,0.000,3.440E-04,,,
0.139,2.000,1.667,1.818,0.652,100,0,0.261,0.139,2.000,1.667,1.818,0.194,0.124,0.35,3.00,3.00,3.00,3.00,0.141,0.000,0.000,0.00,0.000,0.103,0.000,4.239E-04,,,
0.092,1.250,1.042,1.136,0.655,100,0,0.264,0.092,1.250,1.042,1.136,0.197,0.124,0.35,3.00,3.00,3.00,3.00,0.138,0.000,0.000,0.00,0.000,0.100,0.000,7.258E-06,,,
0.107,1.250,1.042,1.136,0.655,100,0,0.264,0.107,1.250,1.042,1.136,0.198,0.124,0.35,3.00,3.00,3.00,3.00,0.138,0.000,0.000,0.00,0.000,0.100,0.000,1.016E-05,,,
0.122,1.250,1.042,1.136,0.654,100,0,0.263,0.122,1.250,1.042,1.136,0.196,0.124,0.35,3.00,3.00,3.00,3.00,0.139,0.000,0.000,0.00,0.000,0.101,0.000,3.048E-05,,,
0.116,1.750,1.458,1.591,0.652,100,0,0.262,0.116,1.750,1.458,1.591,0.195,0.124,0.35,3.00,3.00,3.00,3.00,0.140,0.000,0.000,0.00,0.000,0.102,0.000,8.129E-05,,,
0.133,1.750,1.458,1.591,0.653,100,0,0.262,0.133,1.750,1.458,1.591,0.196,0.124,0.35,3.00,3.00,3.00,3.00,0.140,0.000,0.000,0.00,0.000,0.102,0.000,1.873E-04,,,
0.146,1.750,1.458,1.591,0.654,100,0,0.263,0.146,1.750,1.458,1.591,0.196,0.124,0.35,3.00,3.00,3.00,3.00,0.139,0.000,0.000,0.00,0.000,0.101,0.000,2.845E-04,,,
0.115,2.250,1.875,2.045,0.651,100,0,0.260,0.115,2.250,1.875,2.045,0.194,0.124,0.35,3.00,3.00,3.00,3.00,0.142,0.000,0.000,0.00,0.000,0.104,0.000,2.497E-04,,,
0.137,2.250,1.875,2.045,0.651,100,0,0.260,0.137,2.250,1.875,2.045,0.194,0.124,0.35,3.00,3.00,3.00,3.00,0.142,0.000,0.000,0.00,0.000,0.104,0.000,4.674E-04,,,
0.153,2.250,1.875,2.045,0.654,100,0,0.263,0.153,2.250,1.875,2.045,0.197,0.124,0.35,3.00,3.00,3.00,3.00,0.139,0.000,0.000,0.00,0.000,0.101,0.000,8.811E-04,,,
0.114,2.500,2.083,2.273,0.651,100,0,0.260,0.114,2.500,2.083,2.273,0.194,0.124,0.35,3.00,3.00,3.00,3.00,0.142,0.000,0.000,0.00,0.000,0.103,0.000,5.865E-04,,,
