Rc,Ac,Hm0.deep,Hm0.toe,Tp.deep,Tm.deep,Tm.1.0.deep,q
0.087,0.131,2.045,1.875,2.25,0.087,0.131,0.0002014
0.081,0.137,2.273,2.083,2.5,0.081,0.137,9.408E-05
0.075,0.134,1.136,1.042,1.25,0.075,0.134,1.737E-05
0.131,0.121,1.136,1.042,1.25,0.131,0.121,0.0005806
0.072,0.174,1.818,1.667,2.0,0.072,0.105,6.721E-05
0.122,0.176,1.591,1.458,1.75,0.122,0.108,0.0
0.114,0.179,2.045,1.875,2.25,0.114,0.111,5.483E-05
0.114,0.176,2.273,2.083,2.5,0.114,0.108,3.47E-05
0.124,0.177,2.273,2.083,2.5,0.124,0.109,0.0001042
0.11,0.176,1.136,1.042,1.25,0.11,0.108,5.795E-06
0.09,0.178,2.727,2.5,3.0,0.09,0.109,2.898E-05
0.11,0.178,2.727,2.5,3.0,0.11,0.109,0.0001256
0.124,0.176,2.727,2.5,3.0,0.124,0.108,0.000325
0.117,0.175,1.591,1.458,1.75,0.117,0.107,7.694E-06
0.118,0.175,1.818,1.667,2.0,0.118,0.106,1.924E-05
0.116,0.174,2.045,1.875,2.25,0.116,0.105,5.392E-05
0.105,0.16,1.591,1.458,1.75,0.105,0.092,3.855E-05
0.106,0.161,1.818,1.667,2.0,0.106,0.092,7.14E-05
0.111,0.161,2.045,1.875,2.25,0.111,0.092,0.0001818
0.115,0.161,2.273,2.083,2.5,0.115,0.092,0.0001506
0.115,0.148,1.591,1.458,1.75,0.115,0.079,8.077E-05
0.109,0.146,1.818,1.667,2.0,0.109,0.078,0.0001465
0.122,0.148,2.045,1.875,2.25,0.122,0.079,0.0002553
0.122,0.146,2.273,2.083,2.5,0.122,0.078,0.0002702
0.124,0.132,1.591,1.458,1.75,0.124,0.063,0.0001921
0.146,0.135,1.591,1.458,1.75,0.146,0.066,0.0003323
0.154,0.14,1.591,1.458,1.75,0.154,0.072,0.0004937
0.096,0.132,1.818,1.667,2.0,0.096,0.063,0.0002813
0.145,0.132,1.818,1.667,2.0,0.145,0.063,0.0006023
0.158,0.141,1.818,1.667,2.0,0.158,0.072,0.0005172
0.131,0.141,2.045,1.875,2.25,0.131,0.073,0.0004062
0.149,0.139,2.045,1.875,2.25,0.149,0.071,0.0006788
0.148,0.138,2.273,2.083,2.5,0.148,0.069,0.0008717
0.102,0.132,2.727,2.5,3.0,0.102,0.064,0.0005137
0.131,0.13,2.727,2.5,3.0,0.131,0.062,0.0009713
0.147,0.131,2.727,2.5,3.0,0.147,0.062,0.0008492
0.133,0.135,1.136,1.042,1.25,0.133,0.066,3.655E-05
0.124,0.139,2.273,2.083,2.5,0.124,0.071,0.0001135
0.106,0.138,1.818,1.667,2.0,0.106,0.1,0.0001234
0.126,0.139,1.818,1.667,2.0,0.126,0.101,0.000344
0.139,0.141,1.818,1.667,2.0,0.139,0.103,0.0004239
0.092,0.138,1.136,1.042,1.25,0.092,0.1,7.258E-06
0.107,0.138,1.136,1.042,1.25,0.107,0.1,1.016E-05
0.122,0.139,1.136,1.042,1.25,0.122,0.101,3.048E-05
0.116,0.14,1.591,1.458,1.75,0.116,0.102,8.129E-05
0.133,0.14,1.591,1.458,1.75,0.133,0.102,0.0001873
0.146,0.139,1.591,1.458,1.75,0.146,0.101,0.0002845
0.115,0.142,2.045,1.875,2.25,0.115,0.104,0.0002497
0.137,0.142,2.045,1.875,2.25,0.137,0.104,0.0004674
0.153,0.139,2.045,1.875,2.25,0.153,0.101,0.0008811
0.114,0.142,2.273,2.083,2.5,0.114,0.103,0.0005865
0.13,0.141,2.273,2.083,2.5,0.13,0.103,0.0006068
0.141,0.142,2.273,2.083,2.5,0.141,0.104,0.000794
0.109,0.155,1.818,1.667,2.0,0.109,0.117,0.000106
0.131,0.156,1.818,1.667,2.0,0.131,0.118,0.0001626
0.128,0.145,1.818,1.667,2.0,0.128,0.107,0.001883
0.114,0.142,1.818,1.667,2.0,0.114,0.142,6.387E-05
0.111,0.142,1.818,1.667,2.0,0.111,0.142,8.564E-05
0.115,0.139,1.818,1.667,2.0,0.115,0.139,0.0001089
0.097,0.137,1.136,1.042,1.25,0.097,0.137,1.452E-06
0.115,0.136,1.136,1.042,1.25,0.115,0.136,5.806E-06
0.129,0.137,1.136,1.042,1.25,0.129,0.137,5.806E-06
0.126,0.139,1.591,1.458,1.75,0.126,0.139,4.21E-05
0.138,0.138,1.591,1.458,1.75,0.138,0.138,0.0001219
0.15,0.139,1.591,1.458,1.75,0.15,0.139,0.000164
0.119,0.14,2.045,1.875,2.25,0.119,0.14,0.0003281
0.133,0.142,2.045,1.875,2.25,0.133,0.142,0.0001132
0.155,0.141,2.045,1.875,2.25,0.155,0.141,0.0003295
0.113,0.14,2.273,2.083,2.5,0.113,0.14,0.0001365
0.133,0.14,2.273,2.083,2.5,0.133,0.14,0.0002337
0.147,0.143,2.273,2.083,2.5,0.147,0.143,0.0002729
0.091,0.141,2.727,2.5,3.0,0.091,0.141,2.468E-05
0.116,0.139,2.727,2.5,3.0,0.116,0.139,0.0002424
0.129,0.144,2.727,2.5,3.0,0.129,0.144,0.0005139
0.124,0.153,1.818,1.667,2.0,0.124,0.153,8.419E-05
0.137,0.153,1.818,1.667,2.0,0.137,0.153,0.0001466
0.093,0.153,1.136,1.042,1.25,0.093,0.153,1.452E-06
0.114,0.152,1.136,1.042,1.25,0.114,0.152,1.452E-06
0.123,0.152,1.136,1.042,1.25,0.123,0.152,1.452E-06
0.116,0.152,1.591,1.458,1.75,0.116,0.152,1.016E-05
0.132,0.152,1.591,1.458,1.75,0.132,0.152,2.468E-05
0.142,0.153,1.591,1.458,1.75,0.142,0.153,6.532E-05
0.12,0.154,2.045,1.875,2.25,0.12,0.154,9.29E-05
0.136,0.153,2.045,1.875,2.25,0.136,0.153,0.0001365
0.148,0.155,2.045,1.875,2.25,0.148,0.155,0.0001931
0.109,0.153,2.273,2.083,2.5,0.109,0.153,2.323E-05
0.13,0.154,2.273,2.083,2.5,0.13,0.154,0.000106
0.13,0.153,2.273,2.083,2.5,0.13,0.153,0.000106
0.089,0.152,2.727,2.5,3.0,0.089,0.152,0.0
0.11,0.153,2.727,2.5,3.0,0.11,0.153,9.145E-05
0.12,0.153,2.727,2.5,3.0,0.12,0.153,0.0002047
0.114,0.137,1.818,1.667,2.0,0.114,0.137,5.226E-05
0.133,0.139,1.818,1.667,2.0,0.133,0.139,0.0001408
0.14,0.141,1.818,1.667,2.0,0.14,0.141,0.0002192
0.093,0.137,1.136,1.042,1.25,0.093,0.137,0.0
0.111,0.137,1.136,1.042,1.25,0.111,0.137,5.806E-06
0.123,0.137,1.136,1.042,1.25,0.123,0.137,0.0
0.12,0.138,1.591,1.458,1.75,0.12,0.138,2.468E-05
0.136,0.138,1.591,1.458,1.75,0.136,0.138,7.694E-05
0.152,0.137,1.591,1.458,1.75,0.152,0.137,0.0001626
0.122,0.137,2.045,1.875,2.25,0.122,0.137,0.0001031
0.139,0.139,2.045,1.875,2.25,0.139,0.139,0.0002337
0.153,0.143,2.045,1.875,2.25,0.153,0.143,0.0004166
0.109,0.139,2.273,2.083,2.5,0.109,0.139,5.081E-05
0.13,0.138,2.273,2.083,2.5,0.13,0.138,0.0002323
0.146,0.14,2.273,2.083,2.5,0.146,0.14,0.0001655
0.09,0.137,2.727,2.5,3.0,0.09,0.137,7.548E-05
0.114,0.139,2.727,2.5,3.0,0.114,0.139,0.0001931
0.139,0.14,2.727,2.5,3.0,0.139,0.14,0.0003644
0.109,0.152,1.818,1.667,2.0,0.109,0.152,1.887E-05
0.131,0.154,1.818,1.667,2.0,0.131,0.154,5.226E-05
0.111,0.156,1.818,1.667,2.0,0.111,0.156,0.0001263
0.134,0.157,1.818,1.667,2.0,0.134,0.157,0.0001074
0.149,0.157,1.818,1.667,2.0,0.149,0.157,0.0001423
0.098,0.156,1.136,1.042,1.25,0.098,0.156,1.452E-06
0.119,0.156,1.136,1.042,1.25,0.119,0.156,1.452E-06
0.132,0.159,1.136,1.042,1.25,0.132,0.159,7.113E-05
0.129,0.156,1.591,1.458,1.75,0.129,0.156,1.597E-05
0.143,0.156,1.591,1.458,1.75,0.143,0.156,4.21E-05
0.157,0.16,1.591,1.458,1.75,0.157,0.16,0.0002308
0.123,0.159,2.045,1.875,2.25,0.123,0.159,6.968E-05
0.144,0.159,2.045,1.875,2.25,0.144,0.159,0.0001568
0.161,0.159,2.045,1.875,2.25,0.161,0.159,0.0002569
0.118,0.158,2.273,2.083,2.5,0.118,0.158,3.919E-05
0.138,0.158,2.273,2.083,2.5,0.138,0.158,0.000151
0.151,0.159,2.273,2.083,2.5,0.151,0.159,0.0001742
0.094,0.158,2.727,2.5,3.0,0.094,0.158,3.919E-05
0.113,0.159,2.727,2.5,3.0,0.113,0.159,0.0001684
0.129,0.159,2.727,2.5,3.0,0.129,0.159,0.0002294
0.154,0.187,2.045,1.875,2.25,0.154,0.187,3.484E-05
0.138,0.188,1.591,1.458,1.75,0.138,0.188,7.258E-06
0.115,0.187,1.136,1.042,1.25,0.115,0.187,7.258E-06
0.139,0.187,1.818,1.667,2.0,0.139,0.187,2.177E-05
0.112,0.187,2.727,2.5,3.0,0.112,0.187,1.306E-05
0.123,0.187,2.273,2.083,2.5,0.123,0.187,2.758E-05
0.137,0.187,2.045,1.875,2.25,0.137,0.187,1.161E-05
0.147,0.157,1.818,1.667,2.0,0.147,0.157,0.0001423
0.13,0.158,1.818,1.667,2.0,0.13,0.158,0.0001118
0.112,0.156,1.818,1.667,2.0,0.112,0.156,5.081E-05
0.123,0.156,1.136,1.042,1.25,0.123,0.156,0.0
0.099,0.157,1.136,1.042,1.25,0.099,0.157,1.452E-06
0.149,0.157,1.591,1.458,1.75,0.149,0.157,0.0001002
0.139,0.158,1.591,1.458,1.75,0.139,0.158,5.661E-05
0.12,0.158,1.591,1.458,1.75,0.12,0.158,3.339E-05
0.12,0.156,2.045,1.875,2.25,0.12,0.156,6.387E-05
0.141,0.159,2.045,1.875,2.25,0.141,0.159,0.0001655
0.155,0.158,2.045,1.875,2.25,0.155,0.158,0.0002453
0.146,0.159,2.273,2.083,2.5,0.146,0.159,4.79E-05
0.135,0.158,2.273,2.083,2.5,0.135,0.158,0.0002932
0.114,0.157,2.273,2.083,2.5,0.114,0.157,3.048E-05
0.131,0.158,2.727,2.5,3.0,0.131,0.158,0.0002598
0.112,0.158,2.727,2.5,3.0,0.112,0.158,0.0001524
0.093,0.157,2.727,2.5,3.0,0.093,0.157,3.339E-05
0.123,0.175,1.136,1.042,1.25,0.123,0.175,3.774E-05
0.153,0.176,1.591,1.458,1.75,0.153,0.176,2.903E-05
0.152,0.177,1.818,1.667,2.0,0.152,0.177,9E-05
0.164,0.178,2.045,1.875,2.25,0.164,0.178,0.0001597
0.148,0.177,2.273,2.083,2.5,0.148,0.177,0.0001669
0.131,0.176,2.727,2.5,3.0,0.131,0.176,0.0002003
0.112,0.176,2.727,2.5,3.0,0.112,0.176,0.0001045
0.135,0.177,2.273,2.083,2.5,0.135,0.177,8.71E-05
0.135,0.179,2.045,1.875,2.25,0.135,0.179,0.0001176
0.132,0.177,1.818,1.667,2.0,0.132,0.177,7.548E-05
0.148,0.176,1.591,1.458,1.75,0.148,0.176,3.339E-05
0.114,0.175,1.136,1.042,1.25,0.114,0.175,0.0
0.093,0.176,2.727,2.5,3.0,0.093,0.176,2.177E-05
0.115,0.176,2.273,2.083,2.5,0.115,0.176,2.177E-05
0.123,0.178,2.045,1.875,2.25,0.123,0.178,4.5E-05
0.113,0.177,1.818,1.667,2.0,0.113,0.177,1.742E-05
0.128,0.175,1.591,1.458,1.75,0.128,0.175,0.0
0.099,0.175,1.136,1.042,1.25,0.099,0.175,0.0
0.146,0.139,1.818,1.667,2.0,0.146,0.021,0.0003208
0.115,0.139,1.818,1.667,2.0,0.115,0.021,0.0001539
0.134,0.14,1.818,1.667,2.0,0.134,0.022,0.0002802
0.098,0.138,1.136,1.042,1.25,0.098,0.02,1.161E-05
0.115,0.14,1.136,1.042,1.25,0.115,0.021,4.355E-06
0.13,0.137,1.136,1.042,1.25,0.13,0.019,1.016E-05
0.137,0.138,1.591,1.458,1.75,0.137,0.02,4.79E-05
0.153,0.139,1.591,1.458,1.75,0.153,0.021,0.0001074
0.133,0.138,2.045,1.875,2.25,0.133,0.02,0.0001655
0.154,0.141,2.045,1.875,2.25,0.154,0.023,0.0002816
0.11,0.137,2.273,2.083,2.5,0.11,0.019,9.29E-05
0.14,0.14,2.273,2.083,2.5,0.14,0.022,0.0002279
0.15,0.141,2.273,2.083,2.5,0.15,0.023,0.0003774
0.089,0.139,2.727,2.5,3.0,0.089,0.021,9.871E-05
0.115,0.139,2.727,2.5,3.0,0.115,0.021,0.0002497
0.129,0.14,2.727,2.5,3.0,0.129,0.021,0.0003992
0.097,0.168,1.136,1.042,1.25,0.097,0.05,2.323E-05
0.115,0.168,1.136,1.042,1.25,0.115,0.05,4.355E-06
0.119,0.168,1.136,1.042,1.25,0.119,0.05,0.0
0.114,0.168,2.727,2.5,3.0,0.114,0.05,2.758E-05
0.112,0.15,1.136,1.042,1.25,0.112,0.15,0.0
0.115,0.15,2.727,2.5,3.0,0.115,0.15,0.0008347
0.131,0.151,1.591,1.458,1.75,0.131,0.151,0.0002148
0.133,0.153,1.818,1.667,2.0,0.133,0.153,0.0003252
0.136,0.159,2.045,1.875,2.25,0.136,0.159,0.0004006
0.128,0.153,2.273,2.083,2.5,0.128,0.153,0.0003513
0.139,0.166,1.591,1.458,1.75,0.139,0.166,8.855E-05
0.126,0.164,1.591,1.458,1.75,0.126,0.164,0.0
0.131,0.167,1.818,1.667,2.0,0.131,0.167,0.0001597
0.129,0.166,2.045,1.875,2.25,0.129,0.166,0.0002555
0.125,0.167,2.273,2.083,2.5,0.125,0.167,0.0003948
0.129,0.16,1.591,1.458,1.75,0.129,0.16,5.516E-05
0.123,0.182,1.591,1.458,1.75,0.123,0.182,1.887E-05
0.125,0.181,1.818,1.667,2.0,0.125,0.181,6.387E-05
0.105,0.178,1.136,1.042,1.25,0.105,0.178,0.0
0.117,0.181,2.727,2.5,3.0,0.117,0.181,0.0002715
0.099,0.178,1.136,1.042,1.25,0.099,0.178,0.0
0.118,0.18,1.591,1.458,1.75,0.118,0.18,2.177E-05
0.125,0.18,1.818,1.667,2.0,0.125,0.18,6.097E-05
0.103,0.185,1.136,1.042,1.25,0.103,0.185,0.0
0.116,0.192,1.591,1.458,1.75,0.116,0.192,1.016E-05
0.101,0.193,2.727,2.5,3.0,0.101,0.193,4.935E-05
0.092,0.192,1.136,1.042,1.25,0.092,0.192,0.0
0.107,0.192,1.591,1.458,1.75,0.107,0.192,7.258E-06
0.119,0.193,1.818,1.667,2.0,0.119,0.193,1.887E-05
0.099,0.197,2.727,2.5,3.0,0.099,0.197,7.548E-05
0.06,0.2,1.0,0.917,1.1,0.06,0.2,7.48E-07
0.09,0.2,1.0,0.917,1.1,0.09,0.2,1.49E-05
0.12,0.2,1.0,0.917,1.1,0.12,0.2,4.15E-05
0.06,0.2,1.273,1.167,1.4,0.06,0.2,3.31E-07
0.09,0.2,1.273,1.167,1.4,0.09,0.2,7.65E-06
0.12,0.2,1.273,1.167,1.4,0.12,0.2,8.64E-05
0.06,0.2,1.727,1.583,1.9,0.06,0.2,3.31E-07
0.09,0.2,1.727,1.583,1.9,0.09,0.2,5.07E-06
0.12,0.2,1.727,1.583,1.9,0.12,0.2,0.000187
0.15,0.2,1.727,1.583,1.9,0.15,0.2,0.000687
0.06,0.15,1.0,0.917,1.1,0.06,0.15,2.08E-06
0.09,0.15,1.0,0.917,1.1,0.09,0.15,7.85E-05
0.06,0.15,1.273,1.167,1.4,0.06,0.15,2.84E-07
0.09,0.15,1.273,1.167,1.4,0.09,0.15,4.76E-05
0.12,0.15,1.273,1.167,1.4,0.12,0.15,0.000266
0.06,0.15,1.727,1.583,1.9,0.06,0.15,1.76E-07
0.09,0.15,1.727,1.583,1.9,0.09,0.15,4.13E-05
0.12,0.15,1.727,1.583,1.9,0.12,0.15,0.000314
0.15,0.15,1.727,1.583,1.9,0.15,0.15,0.000658
0.06,0.1,1.0,0.917,1.1,0.06,0.1,9.27E-05
0.09,0.1,1.0,0.917,1.1,0.09,0.1,0.000419
0.12,0.1,1.0,0.917,1.1,0.12,0.1,0.000773
0.06,0.1,1.273,1.167,1.4,0.06,0.1,5.35E-05
0.09,0.1,1.273,1.167,1.4,0.09,0.1,0.000423
0.12,0.1,1.273,1.167,1.4,0.12,0.1,0.000786
0.06,0.1,1.727,1.583,1.9,0.06,0.1,4.04E-05
0.09,0.1,1.727,1.583,1.9,0.09,0.1,0.000391
0.12,0.1,1.727,1.583,1.9,0.12,0.1,0.00102
0.15,0.1,1.727,1.583,1.9,0.15,0.1,0.00231
0.06,0.2,1.0,0.917,1.1,0.06,0.2,9.19E-07
0.09,0.2,1.0,0.917,1.1,0.09,0.2,1.1E-05
0.09,0.2,1.0,0.917,1.1,0.09,0.2,1.73E-05
0.12,0.2,1.0,0.917,1.1,0.12,0.2,4.97E-05
0.06,0.2,1.273,1.167,1.4,0.06,0.2,3.3E-07
0.09,0.2,1.273,1.167,1.4,0.09,0.2,4.31E-06
0.12,0.2,1.273,1.167,1.4,0.12,0.2,6.71E-05
0.06,0.2,1.727,1.583,1.9,0.06,0.2,3.49E-07
0.09,0.2,1.727,1.583,1.9,0.09,0.2,3.68E-06
0.12,0.2,1.727,1.583,1.9,0.12,0.2,8.41E-05
0.15,0.2,1.727,1.583,1.9,0.15,0.2,0.000274
0.06,0.15,1.0,0.917,1.1,0.06,0.15,3.84E-07
0.09,0.15,1.0,0.917,1.1,0.09,0.15,7E-05
0.12,0.15,1.0,0.917,1.1,0.12,0.15,0.000191
0.06,0.15,1.273,1.167,1.4,0.06,0.15,3.2E-07
0.09,0.15,1.273,1.167,1.4,0.09,0.15,2.86E-05
0.12,0.15,1.273,1.167,1.4,0.12,0.15,0.000512
0.06,0.15,1.727,1.583,1.9,0.06,0.15,1.65E-07
0.09,0.15,1.727,1.583,1.9,0.09,0.15,4.54E-05
0.12,0.15,1.727,1.583,1.9,0.12,0.15,0.000478
0.15,0.15,1.727,1.583,1.9,0.15,0.15,0.00134
0.06,0.1,1.0,0.917,1.1,0.06,0.1,3.91E-05
0.09,0.1,1.0,0.917,1.1,0.09,0.1,0.00029
0.12,0.1,1.0,0.917,1.1,0.12,0.1,0.000663
0.06,0.1,1.273,1.167,1.4,0.06,0.1,3.41E-05
0.09,0.1,1.273,1.167,1.4,0.09,0.1,0.000383
0.12,0.1,1.273,1.167,1.4,0.12,0.1,0.000967
0.06,0.1,1.727,1.583,1.9,0.06,0.1,3.19E-05
0.09,0.1,1.727,1.583,1.9,0.09,0.1,0.0006
0.12,0.1,1.727,1.583,1.9,0.12,0.1,0.000985
0.15,0.1,1.727,1.583,1.9,0.15,0.1,0.00287
0.06,0.2,1.0,0.917,1.1,0.06,0.2,1.61E-06
0.09,0.2,1.0,0.917,1.1,0.09,0.2,1.64E-05
0.12,0.2,1.0,0.917,1.1,0.12,0.2,2.93E-05
0.06,0.2,1.273,1.167,1.4,0.06,0.2,4.43E-07
0.09,0.2,1.273,1.167,1.4,0.09,0.2,2.23E-06
0.12,0.2,1.273,1.167,1.4,0.12,0.2,5.09E-05
0.06,0.2,1.727,1.583,1.9,0.06,0.2,2.65E-07
0.09,0.2,1.727,1.583,1.9,0.09,0.2,3.64E-06
0.12,0.2,1.727,1.583,1.9,0.12,0.2,7.02E-05
0.15,0.2,1.727,1.583,1.9,0.15,0.2,0.000773
0.06,0.15,1.0,0.917,1.1,0.06,0.15,1.43E-07
0.09,0.15,1.0,0.917,1.1,0.09,0.15,3.23E-05
0.12,0.15,1.0,0.917,1.1,0.12,0.15,0.000113
0.06,0.15,1.273,1.167,1.4,0.06,0.15,2.79E-07
0.09,0.15,1.273,1.167,1.4,0.09,0.15,1.45E-05
0.12,0.15,1.273,1.167,1.4,0.12,0.15,0.000157
0.06,0.15,1.727,1.583,1.9,0.06,0.15,4.46E-07
0.09,0.15,1.727,1.583,1.9,0.09,0.15,2.21E-05
0.12,0.15,1.727,1.583,1.9,0.12,0.15,0.000676
0.15,0.15,1.727,1.583,1.9,0.15,0.15,0.00108
0.06,0.1,1.0,0.917,1.1,0.06,0.1,1.46E-05
0.09,0.1,1.0,0.917,1.1,0.09,0.1,0.000191
0.12,0.1,1.0,0.917,1.1,0.12,0.1,0.000494
0.06,0.1,1.273,1.167,1.4,0.06,0.1,2.37E-06
0.09,0.1,1.273,1.167,1.4,0.09,0.1,0.000183
0.12,0.1,1.273,1.167,1.4,0.12,0.1,0.000628
0.06,0.1,1.727,1.583,1.9,0.06,0.1,5.97E-06
0.09,0.1,1.727,1.583,1.9,0.09,0.1,0.000193
0.12,0.1,1.727,1.583,1.9,0.12,0.1,0.000663
0.15,0.1,1.727,1.583,1.9,0.15,0.1,0.00215
0.06,0.2,1.0,0.917,1.1,0.06,0.2,5.35E-07
0.09,0.2,1.0,0.917,1.1,0.09,0.2,4E-06
0.12,0.2,1.0,0.917,1.1,0.12,0.2,2.75E-05
0.09,0.2,1.273,1.167,1.4,0.09,0.2,4.56E-06
0.12,0.2,1.273,1.167,1.4,0.12,0.2,4.01E-05
0.06,0.2,1.727,1.583,1.9,0.06,0.2,1.81E-07
0.09,0.2,1.727,1.583,1.9,0.09,0.2,2.19E-06
0.09,0.2,1.727,1.583,1.9,0.09,0.2,1.6E-06
0.12,0.2,1.727,1.583,1.9,0.12,0.2,4.54E-05
0.12,0.2,1.727,1.583,1.9,0.12,0.2,4.54E-05
0.15,0.2,1.727,1.583,1.9,0.15,0.2,0.000186
0.06,0.15,1.0,0.917,1.1,0.06,0.15,1.63E-07
0.09,0.15,1.0,0.917,1.1,0.09,0.15,2.51E-05
0.09,0.15,1.0,0.917,1.1,0.09,0.15,2.31E-05
0.12,0.15,1.0,0.917,1.1,0.12,0.15,8.83E-05
0.12,0.15,1.0,0.917,1.1,0.12,0.15,6.14E-05
0.06,0.15,1.273,1.167,1.4,0.06,0.15,3.92E-07
0.09,0.15,1.273,1.167,1.4,0.09,0.15,8.49E-06
0.09,0.15,1.273,1.167,1.4,0.09,0.15,9.35E-06
0.12,0.15,1.273,1.167,1.4,0.12,0.15,0.000117
0.12,0.15,1.273,1.167,1.4,0.12,0.15,0.00011
0.06,0.15,1.727,1.583,1.9,0.06,0.15,3.8E-07
0.09,0.15,1.727,1.583,1.9,0.09,0.15,7.97E-06
0.09,0.15,1.727,1.583,1.9,0.09,0.15,7.64E-06
0.12,0.15,1.727,1.583,1.9,0.12,0.15,0.000118
0.12,0.15,1.727,1.583,1.9,0.12,0.15,0.000127
0.15,0.15,1.727,1.583,1.9,0.15,0.15,0.000303
0.06,0.1,1.0,0.917,1.1,0.06,0.1,5.03E-06
0.09,0.1,1.0,0.917,1.1,0.09,0.1,2.08E-05
0.12,0.1,1.0,0.917,1.1,0.12,0.1,0.000268
0.06,0.1,1.273,1.167,1.4,0.06,0.1,1.31E-06
0.09,0.1,1.273,1.167,1.4,0.09,0.1,0.000111
0.12,0.1,1.273,1.167,1.4,0.12,0.1,0.000378
0.06,0.1,1.727,1.583,1.9,0.06,0.1,3.1E-06
0.09,0.1,1.727,1.583,1.9,0.09,0.1,0.000114
0.09,0.1,1.727,1.583,1.9,0.09,0.1,0.000108
0.12,0.1,1.727,1.583,1.9,0.12,0.1,0.000682
0.12,0.1,1.727,1.583,1.9,0.12,0.1,0.000465
0.15,0.1,1.727,1.583,1.9,0.15,0.1,0.00135
0.06,0.2,1.0,0.917,1.1,0.06,0.2,3.85E-07
0.09,0.2,1.0,0.917,1.1,0.09,0.2,1.96E-07
0.12,0.2,1.0,0.917,1.1,0.12,0.2,2.34E-07
0.06,0.2,1.273,1.167,1.4,0.06,0.2,4.05E-07
0.09,0.2,1.273,1.167,1.4,0.09,0.2,1.19E-06
0.12,0.2,1.273,1.167,1.4,0.12,0.2,1.23E-06
0.06,0.2,1.727,1.583,1.9,0.06,0.2,3.47E-07
0.09,0.2,1.727,1.583,1.9,0.09,0.2,2.2E-07
0.12,0.2,1.727,1.583,1.9,0.12,0.2,2.36E-06
0.15,0.2,1.727,1.583,1.9,0.15,0.2,0.000174
0.06,0.15,1.0,0.917,1.1,0.06,0.15,3.09E-07
0.09,0.15,1.0,0.917,1.1,0.09,0.15,1.06E-06
0.12,0.15,1.0,0.917,1.1,0.12,0.15,1.09E-06
0.06,0.15,1.273,1.167,1.4,0.06,0.15,1.61E-07
0.09,0.15,1.273,1.167,1.4,0.09,0.15,7.58E-07
0.12,0.15,1.273,1.167,1.4,0.12,0.15,1.66E-05
0.06,0.15,1.727,1.583,1.9,0.06,0.15,2.9E-06
0.09,0.15,1.727,1.583,1.9,0.09,0.15,9.48E-06
0.12,0.15,1.727,1.583,1.9,0.12,0.15,7.17E-05
0.15,0.15,1.727,1.583,1.9,0.15,0.15,0.000628
0.06,0.1,1.0,0.917,1.1,0.06,0.1,3.38E-07
0.09,0.1,1.0,0.917,1.1,0.09,0.1,2.77E-05
0.12,0.1,1.0,0.917,1.1,0.12,0.1,0.00011
0.06,0.1,1.273,1.167,1.4,0.06,0.1,4.61E-07
0.09,0.1,1.273,1.167,1.4,0.09,0.1,4.67E-05
0.12,0.1,1.273,1.167,1.4,0.12,0.1,0.000244
0.06,0.1,1.727,1.583,1.9,0.06,0.1,7.8E-07
0.09,0.1,1.727,1.583,1.9,0.09,0.1,8.35E-05
0.12,0.1,1.727,1.583,1.9,0.12,0.1,0.000513
0.15,0.1,1.727,1.583,1.9,0.15,0.1,0.00164
0.06,0.2,1.0,0.917,1.1,0.06,0.2,2.5E-07
0.09,0.2,1.0,0.917,1.1,0.09,0.2,4.76E-07
0.12,0.2,1.0,0.917,1.1,0.12,0.2,4.81E-07
0.06,0.2,1.273,1.167,1.4,0.06,0.2,3.4E-07
0.09,0.2,1.273,1.167,1.4,0.09,0.2,4.13E-07
0.12,0.2,1.273,1.167,1.4,0.12,0.2,3.97E-07
0.06,0.2,1.727,1.583,1.9,0.06,0.2,3.99E-07
0.09,0.2,1.727,1.583,1.9,0.09,0.2,4.4E-07
0.12,0.2,1.727,1.583,1.9,0.12,0.2,2.11E-06
0.15,0.2,1.727,1.583,1.9,0.15,0.2,1.34E-05
0.06,0.15,1.0,0.917,1.1,0.06,0.15,1.64E-07
0.09,0.15,1.0,0.917,1.1,0.09,0.15,5.08E-07
0.12,0.15,1.0,0.917,1.1,0.12,0.15,1.17E-06
0.06,0.15,1.273,1.167,1.4,0.06,0.15,2.49E-07
0.09,0.15,1.273,1.167,1.4,0.09,0.15,4.22E-07
0.12,0.15,1.273,1.167,1.4,0.12,0.15,6.35E-06
0.06,0.15,1.727,1.583,1.9,0.06,0.15,2.67E-07
0.09,0.15,1.727,1.583,1.9,0.09,0.15,4.18E-07
0.12,0.15,1.727,1.583,1.9,0.12,0.15,2.95E-05
0.15,0.15,1.727,1.583,1.9,0.15,0.15,0.00046
0.06,0.1,1.0,0.917,1.1,0.06,0.1,1.81E-07
0.09,0.1,1.0,0.917,1.1,0.09,0.1,1.84E-05
0.12,0.1,1.0,0.917,1.1,0.12,0.1,5.43E-05
0.06,0.1,1.273,1.167,1.4,0.06,0.1,2.99E-07
0.09,0.1,1.273,1.167,1.4,0.09,0.1,2.8E-05
0.12,0.1,1.273,1.167,1.4,0.12,0.1,0.000178
0.06,0.1,1.727,1.583,1.9,0.06,0.1,1.7E-06
0.09,0.1,1.727,1.583,1.9,0.09,0.1,6.86E-05
0.12,0.1,1.727,1.583,1.9,0.12,0.1,0.00038
0.15,0.1,1.727,1.583,1.9,0.15,0.1,0.000807
