Hm0 deep,Tp deep,Tm deep,"Tm-1,0 deep",h deep,m,b,h,Hm0 toe,Tp toe,Tm toe,"Tm-1,0 toe",ht,Bt,gf,cotad,cotau,cotaexcl,cotaincl,Rc,B,hb,tanaB,Bh,Ac,Gc,q
0.153432,2.23,2.02,2.0273,0.75,1000.0,0.0,0.75,0.1534,2.23,2.02,2.0273,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.0
0.20287792,2.23,2.05,2.0273,0.75,1000.0,0.0,0.75,0.2029,2.23,2.05,2.0273,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000223972
0.155261,2.97,2.55,2.7,0.75,1000.0,0.0,0.75,0.1553,2.97,2.55,2.7,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,4.08e-06
0.20362917,2.97,2.51,2.7,0.75,1000.0,0.0,0.75,0.2036,2.97,2.51,2.7,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000203669
0.13845,3.34,2.94,3.0364,0.75,1000.0,0.0,0.75,0.1385,3.34,2.94,3.0364,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,4.96e-06
0.193046,3.56,2.93,3.2364,0.75,1000.0,0.0,0.75,0.193,3.56,2.93,3.2364,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000274792
0.247194,3.34,2.85,3.0364,0.75,1000.0,0.0,0.75,0.2472,3.34,2.85,3.0364,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000978417
0.164247,1.67,1.46,1.5182,0.75,1000.0,0.0,0.75,0.1642,1.67,1.46,1.5182,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,2.328e-05
0.21008652,1.67,1.48,1.5182,0.75,1000.0,0.0,0.75,0.2101,1.67,1.48,1.5182,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000243721
0.153432,2.23,2.02,2.0273,0.75,1000.0,0.0,0.75,0.1534,2.23,2.02,2.0273,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,2.016e-05
0.20287792,2.23,2.05,2.0273,0.75,1000.0,0.0,0.75,0.2029,2.23,2.05,2.0273,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000561498
0.155261,2.97,2.55,2.7,0.75,1000.0,0.0,0.75,0.1553,2.97,2.55,2.7,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,1.9488e-05
0.20362917,2.97,2.51,2.7,0.75,1000.0,0.0,0.75,0.2036,2.97,2.51,2.7,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000407629
0.24414805,2.97,2.45,2.7,0.75,1000.0,0.0,0.75,0.2441,2.97,2.45,2.7,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.001043137
0.13845,3.34,2.94,3.0364,0.75,1000.0,0.0,0.75,0.1385,3.34,2.94,3.0364,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,1.676e-05
0.193046,3.56,2.93,3.2364,0.75,1000.0,0.0,0.75,0.193,3.56,2.93,3.2364,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000322105
0.247194,3.34,2.85,3.0364,0.75,1000.0,0.0,0.75,0.2472,3.34,2.85,3.0364,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.001025352
0.164247,1.67,1.46,1.5182,0.75,1000.0,0.0,0.75,0.1642,1.67,1.46,1.5182,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.0
0.21008652,1.67,1.48,1.5182,0.75,1000.0,0.0,0.75,0.2101,1.67,1.48,1.5182,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,3.176e-05
0.24457788,1.78,1.5,1.6182,0.75,1000.0,0.0,0.75,0.2446,1.78,1.5,1.6182,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.00013456
0.2677211,1.78,1.57,1.6182,0.75,1000.0,0.0,0.75,0.2677,1.78,1.57,1.6182,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000375901
0.27951613,1.78,1.65,1.6182,0.75,1000.0,0.0,0.75,0.2795,1.78,1.65,1.6182,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000497372
0.153432,2.23,2.02,2.0273,0.75,1000.0,0.0,0.75,0.1534,2.23,2.02,2.0273,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,1.14e-06
0.20287792,2.23,2.05,2.0273,0.75,1000.0,0.0,0.75,0.2029,2.23,2.05,2.0273,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000204319
0.24550848,2.37,2.03,2.1545,0.75,1000.0,0.0,0.75,0.2455,2.37,2.03,2.1545,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000606067
0.28132367,2.37,2.03,2.1545,0.75,1000.0,0.0,0.75,0.2813,2.37,2.03,2.1545,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000793023
0.3103235,2.37,2.05,2.1545,0.75,1000.0,0.0,0.75,0.3103,2.37,2.05,2.1545,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.001034257
0.155261,2.97,2.55,2.7,0.75,1000.0,0.0,0.75,0.1553,2.97,2.55,2.7,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,5.712e-06
0.20362917,2.97,2.51,2.7,0.75,1000.0,0.0,0.75,0.2036,2.97,2.51,2.7,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.00024404
0.24414805,2.97,2.45,2.7,0.75,1000.0,0.0,0.75,0.2441,2.97,2.45,2.7,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.0006035
0.27681765,2.97,2.43,2.7,0.75,1000.0,0.0,0.75,0.2768,2.97,2.43,2.7,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.001142781
0.30163795,2.97,2.42,2.7,0.75,1000.0,0.0,0.75,0.3016,2.97,2.42,2.7,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.0017085
0.13845,3.34,2.94,3.0364,0.75,1000.0,0.0,0.75,0.1385,3.34,2.94,3.0364,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,4.28e-06
0.193046,3.56,2.93,3.2364,0.75,1000.0,0.0,0.75,0.193,3.56,2.93,3.2364,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000277957
0.247194,3.34,2.85,3.0364,0.75,1000.0,0.0,0.75,0.2472,3.34,2.85,3.0364,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000906667
0.164247,1.67,1.46,1.5182,0.75,1000.0,0.0,0.75,0.1642,1.67,1.46,1.5182,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,1.36e-06
0.21008652,1.67,1.48,1.5182,0.75,1000.0,0.0,0.75,0.2101,1.67,1.48,1.5182,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,2.12e-05
0.24457788,1.78,1.5,1.6182,0.75,1000.0,0.0,0.75,0.2446,1.78,1.5,1.6182,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,6.352e-05
0.2677211,1.78,1.57,1.6182,0.75,1000.0,0.0,0.75,0.2677,1.78,1.57,1.6182,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000226
0.27951613,1.78,1.65,1.6182,0.75,1000.0,0.0,0.75,0.2795,1.78,1.65,1.6182,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.0002828
0.153432,2.23,2.02,2.0273,0.75,1000.0,0.0,0.75,0.1534,2.23,2.02,2.0273,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,8.4e-07
0.20287792,2.23,2.05,2.0273,0.75,1000.0,0.0,0.75,0.2029,2.23,2.05,2.0273,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000285616
0.24550848,2.37,2.03,2.1545,0.75,1000.0,0.0,0.75,0.2455,2.37,2.03,2.1545,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000480132
0.155261,2.97,2.55,2.7,0.75,1000.0,0.0,0.75,0.1553,2.97,2.55,2.7,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,8.064e-06
0.20362917,2.97,2.51,2.7,0.75,1000.0,0.0,0.75,0.2036,2.97,2.51,2.7,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000204014
0.24414805,2.97,2.45,2.7,0.75,1000.0,0.0,0.75,0.2441,2.97,2.45,2.7,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000500513
0.27681765,2.97,2.43,2.7,0.75,1000.0,0.0,0.75,0.2768,2.97,2.43,2.7,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.001096216
0.13845,3.34,2.94,3.0364,0.75,1000.0,0.0,0.75,0.1385,3.34,2.94,3.0364,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,4.64e-06
0.193046,3.56,2.93,3.2364,0.75,1000.0,0.0,0.75,0.193,3.56,2.93,3.2364,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000270148
0.247194,3.34,2.85,3.0364,0.75,1000.0,0.0,0.75,0.2472,3.34,2.85,3.0364,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000927643
0.164247,1.67,1.46,1.5182,0.75,1000.0,0.0,0.75,0.1642,1.67,1.46,1.5182,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,1.768e-05
0.21008652,1.67,1.48,1.5182,0.75,1000.0,0.0,0.75,0.2101,1.67,1.48,1.5182,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.00022216
0.153432,2.23,2.02,2.0273,0.75,1000.0,0.0,0.75,0.1534,2.23,2.02,2.0273,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,1.482e-05
0.20287792,2.23,2.05,2.0273,0.75,1000.0,0.0,0.75,0.2029,2.23,2.05,2.0273,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000435351
0.24550848,2.37,2.03,2.1545,0.75,1000.0,0.0,0.75,0.2455,2.37,2.03,2.1545,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.001199174
0.155261,2.97,2.55,2.7,0.75,1000.0,0.0,0.75,0.1553,2.97,2.55,2.7,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,1.8432e-05
0.20362917,2.97,2.51,2.7,0.75,1000.0,0.0,0.75,0.2036,2.97,2.51,2.7,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000343611
0.24414805,2.97,2.45,2.7,0.75,1000.0,0.0,0.75,0.2441,2.97,2.45,2.7,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.001072936
0.13845,3.34,2.94,3.0364,0.75,1000.0,0.0,0.75,0.1385,3.34,2.94,3.0364,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,1.20126e-05
0.193046,3.56,2.93,3.2364,0.75,1000.0,0.0,0.75,0.193,3.56,2.93,3.2364,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000291722
0.247194,3.34,2.85,3.0364,0.75,1000.0,0.0,0.75,0.2472,3.34,2.85,3.0364,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.001072778
0.1,1.67,1.46,1.5182,0.75,1000.0,0.0,0.75,0.1,1.67,1.46,1.5182,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.0
0.14,1.67,1.48,1.5182,0.75,1000.0,0.0,0.75,0.14,1.67,1.48,1.5182,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.0
0.18,1.78,1.5,1.6182,0.75,1000.0,0.0,0.75,0.18,1.78,1.5,1.6182,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.0
0.22,1.78,1.57,1.6182,0.75,1000.0,0.0,0.75,0.22,1.78,1.57,1.6182,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,3.84932e-05
0.26,1.78,1.65,1.6182,0.75,1000.0,0.0,0.75,0.26,1.78,1.65,1.6182,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000161492
0.1,2.23,2.02,2.0273,0.75,1000.0,0.0,0.75,0.1,2.23,2.02,2.0273,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.0
0.14,2.23,2.05,2.0273,0.75,1000.0,0.0,0.75,0.14,2.23,2.05,2.0273,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.0
0.18,2.37,2.03,2.1545,0.75,1000.0,0.0,0.75,0.18,2.37,2.03,2.1545,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,2.32995e-05
0.22,2.37,2.03,2.1545,0.75,1000.0,0.0,0.75,0.22,2.37,2.03,2.1545,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000218201
0.1,2.97,2.55,2.7,0.75,1000.0,0.0,0.75,0.1,2.97,2.55,2.7,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.0
0.14,2.97,2.51,2.7,0.75,1000.0,0.0,0.75,0.14,2.97,2.51,2.7,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.0
0.18,2.97,2.45,2.7,0.75,1000.0,0.0,0.75,0.18,2.97,2.45,2.7,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,5.66856e-05
0.22,2.97,2.43,2.7,0.75,1000.0,0.0,0.75,0.22,2.97,2.43,2.7,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000289071
0.1,3.34,2.94,3.0364,0.75,1000.0,0.0,0.75,0.1,3.34,2.94,3.0364,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.0
0.14,3.56,2.93,3.2364,0.75,1000.0,0.0,0.75,0.14,3.56,2.93,3.2364,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,1.19393e-05
0.18,3.34,2.85,3.0364,0.75,1000.0,0.0,0.75,0.18,3.34,2.85,3.0364,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000133368
0.1,1.67,1.46,1.5182,0.75,1000.0,0.0,0.75,0.1,1.67,1.46,1.5182,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.0
0.14,1.67,1.48,1.5182,0.75,1000.0,0.0,0.75,0.14,1.67,1.48,1.5182,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.0
0.18,1.78,1.5,1.6182,0.75,1000.0,0.0,0.75,0.18,1.78,1.5,1.6182,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,3.9132e-06
0.22,1.78,1.57,1.6182,0.75,1000.0,0.0,0.75,0.22,1.78,1.57,1.6182,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,6.61856e-05
0.1,2.23,2.02,2.0273,0.75,1000.0,0.0,0.75,0.1,2.23,2.02,2.0273,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.0
0.14,2.23,2.05,2.0273,0.75,1000.0,0.0,0.75,0.14,2.23,2.05,2.0273,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,5.39065e-07
0.18,2.37,2.03,2.1545,0.75,1000.0,0.0,0.75,0.18,2.37,2.03,2.1545,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,6.21122e-05
0.22,2.37,2.03,2.1545,0.75,1000.0,0.0,0.75,0.22,2.37,2.03,2.1545,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000245592
0.1,2.97,2.55,2.7,0.75,1000.0,0.0,0.75,0.1,2.97,2.55,2.7,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.0
0.14,2.97,2.51,2.7,0.75,1000.0,0.0,0.75,0.14,2.97,2.51,2.7,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,2.10834e-06
0.18,2.97,2.45,2.7,0.75,1000.0,0.0,0.75,0.18,2.97,2.45,2.7,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000132825
0.22,2.97,2.43,2.7,0.75,1000.0,0.0,0.75,0.22,2.97,2.43,2.7,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000353071
0.1,3.34,2.94,3.0364,0.75,1000.0,0.0,0.75,0.1,3.34,2.94,3.0364,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.0
0.14,3.56,2.93,3.2364,0.75,1000.0,0.0,0.75,0.14,3.56,2.93,3.2364,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,2.06042e-05
0.18,3.34,2.85,3.0364,0.75,1000.0,0.0,0.75,0.18,3.34,2.85,3.0364,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000204854
0.1,1.67,1.46,1.5182,0.75,1000.0,0.0,0.75,0.1,1.67,1.46,1.5182,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.0
0.14,1.67,1.48,1.5182,0.75,1000.0,0.0,0.75,0.14,1.67,1.48,1.5182,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,4.07293e-06
0.18,1.78,1.5,1.6182,0.75,1000.0,0.0,0.75,0.18,1.78,1.5,1.6182,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,6.488e-06
0.1,2.23,2.02,2.0273,0.75,1000.0,0.0,0.75,0.1,2.23,2.02,2.0273,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.0
0.14,2.23,2.05,2.0273,0.75,1000.0,0.0,0.75,0.14,2.23,2.05,2.0273,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,1.97657e-05
0.18,2.37,2.03,2.1545,0.75,1000.0,0.0,0.75,0.18,2.37,2.03,2.1545,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000155071
0.1,2.97,2.55,2.7,0.75,1000.0,0.0,0.75,0.1,2.97,2.55,2.7,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.0
0.14,2.97,2.51,2.7,0.75,1000.0,0.0,0.75,0.14,2.97,2.51,2.7,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,1.42313e-05
0.18,2.97,2.45,2.7,0.75,1000.0,0.0,0.75,0.18,2.97,2.45,2.7,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000219809
0.1,3.34,2.94,3.0364,0.75,1000.0,0.0,0.75,0.1,3.34,2.94,3.0364,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.0
0.14,3.56,2.93,3.2364,0.75,1000.0,0.0,0.75,0.14,3.56,2.93,3.2364,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,4.4363e-05
0.18,3.34,2.85,3.0364,0.75,1000.0,0.0,0.75,0.18,3.34,2.85,3.0364,0.75,0.0,0.45,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000276613
0.1,1.67,1.46,1.5182,0.75,1000.0,0.0,0.75,0.1,1.67,1.46,1.5182,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.0
0.14,1.67,1.48,1.5182,0.75,1000.0,0.0,0.75,0.14,1.67,1.48,1.5182,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.0
0.18,1.78,1.5,1.6182,0.75,1000.0,0.0,0.75,0.18,1.78,1.5,1.6182,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,9.34377e-06
0.22,1.78,1.57,1.6182,0.75,1000.0,0.0,0.75,0.22,1.78,1.57,1.6182,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,5.73404e-05
0.26,1.78,1.65,1.6182,0.75,1000.0,0.0,0.75,0.26,1.78,1.65,1.6182,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000203806
0.1,2.23,2.02,2.0273,0.75,1000.0,0.0,0.75,0.1,2.23,2.02,2.0273,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.0
0.14,2.23,2.05,2.0273,0.75,1000.0,0.0,0.75,0.14,2.23,2.05,2.0273,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,1.37761e-06
0.18,2.37,2.03,2.1545,0.75,1000.0,0.0,0.75,0.18,2.37,2.03,2.1545,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,6.43882e-05
0.22,2.37,2.03,2.1545,0.75,1000.0,0.0,0.75,0.22,2.37,2.03,2.1545,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000202748
0.26,2.37,2.05,2.1545,0.75,1000.0,0.0,0.75,0.26,2.37,2.05,2.1545,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000617221
0.1,2.97,2.55,2.7,0.75,1000.0,0.0,0.75,0.1,2.97,2.55,2.7,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.0
0.14,2.97,2.51,2.7,0.75,1000.0,0.0,0.75,0.14,2.97,2.51,2.7,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,9.58336e-07
0.18,2.97,2.45,2.7,0.75,1000.0,0.0,0.75,0.18,2.97,2.45,2.7,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000121325
0.22,2.97,2.43,2.7,0.75,1000.0,0.0,0.75,0.22,2.97,2.43,2.7,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.000352283
0.1,3.34,2.94,3.0364,0.75,1000.0,0.0,0.75,0.1,3.34,2.94,3.0364,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.0
0.14,3.56,2.93,3.2364,0.75,1000.0,0.0,0.75,0.14,3.56,2.93,3.2364,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,2.09237e-05
0.18,3.34,2.85,3.0364,0.75,1000.0,0.0,0.75,0.18,3.34,2.85,3.0364,0.75,0.0,0.4,2.0,2.0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,0.35,0.204,0.00014407
